breed,category,characteristic,star,image_src,dog_page
Petit Basset Griffon Vendéen, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/petit-basset-griffon-vendeen-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/petit-basset-griffon-vendeen
Petit Basset Griffon Vendéen, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/petit-basset-griffon-vendeen-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/petit-basset-griffon-vendeen
Petit Basset Griffon Vendéen, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/petit-basset-griffon-vendeen-dog-breed-pictures/1-face.jpg,https://dogtime.com/dog-breeds/petit-basset-griffon-vendeen
Neapolitan Mastiff, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Adaptability,Good For Novice Owners,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Adaptability,Tolerates Cold Weather,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, All Around Friendliness,Friendly Toward Strangers,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,Drooling Potential,5,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,General Health,2,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,Potential For Weight Gain,5,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Health And Grooming Needs,Size,5,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Prey Drive,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Tendency To Bark Or Howl,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Physical Needs,Intensity,1,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Neapolitan Mastiff, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/neapolitan-mastiff-dogs-and-puppies/neapolitan-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/neapolitan-mastiff
Mudi, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, All Around Friendliness,Kid-Friendly,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,Potential For Weight Gain,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Trainability,Wanderlust Potential,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Mudi, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/mudi-dog-breed-pictures/mudi-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/mudi
Papillon, Adaptability,Adapts Well To Apartment Living,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Adaptability,Good For Novice Owners,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Adaptability,Tolerates Cold Weather,2,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, All Around Friendliness,Friendly Toward Strangers,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Health And Grooming Needs,Size,1,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Papillon, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/papillon-dog-breed-pictures/1-sidestanding.jpg,https://dogtime.com/dog-breeds/papillon
Mountain Cur, Adaptability,Adapts Well To Apartment Living,1,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Adaptability,Good For Novice Owners,1,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
Mountain Cur, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/mountain-cur-dog-breed-pictures/mountain-cur-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/mountain-cur
